================================================
Job ID: 15833179
Start Time: Thu Feb 12 01:21:13 CST 2026
Datasets: Sports_and_Outdoors Toys_and_Games Yelp
================================================
------------------------------------------------
Running: Sports_and_Outdoors at Thu Feb 12 01:21:13 CST 2026
------------------------------------------------
start to construct
get into cluster training process
start to cluster
Train iteration done, pcode:0, data size: 2097152, elapsed time: 939.0211684703827
Train iteration done, pcode:38, data size: 16384, elapsed time: 9.138875722885132
Train iteration done, pcode:39, data size: 16384, elapsed time: 8.81055998802185
Train iteration done, pcode:40, data size: 16384, elapsed time: 8.800679206848145
Train iteration done, pcode:41, data size: 16384, elapsed time: 8.797391653060913
Train iteration done, pcode:42, data size: 16384, elapsed time: 8.822765827178955
Train iteration done, pcode:43, data size: 16384, elapsed time: 8.849354267120361
Train iteration done, pcode:44, data size: 16384, elapsed time: 9.209054470062256
Train iteration done, pcode:45, data size: 16384, elapsed time: 8.852419137954712
Train iteration done, pcode:46, data size: 16384, elapsed time: 8.845669746398926
Train iteration done, pcode:47, data size: 16384, elapsed time: 8.861165523529053
Train iteration done, pcode:48, data size: 16384, elapsed time: 8.838271856307983
Train iteration done, pcode:49, data size: 16384, elapsed time: 9.193774938583374
Train iteration done, pcode:50, data size: 16384, elapsed time: 8.853541374206543
Train iteration done, pcode:51, data size: 16384, elapsed time: 8.858767747879028
Train iteration done, pcode:52, data size: 16384, elapsed time: 8.8540678024292
Train iteration done, pcode:53, data size: 16384, elapsed time: 8.83137559890747
Train iteration done, pcode:54, data size: 16384, elapsed time: 8.842072010040283
Train iteration done, pcode:55, data size: 16384, elapsed time: 9.206061601638794
Train iteration done, pcode:56, data size: 16384, elapsed time: 8.828157424926758
Train iteration done, pcode:57, data size: 16384, elapsed time: 8.837375402450562
Train iteration done, pcode:58, data size: 16384, elapsed time: 8.834557294845581
Train iteration done, pcode:59, data size: 16384, elapsed time: 8.845545530319214
Train iteration done, pcode:60, data size: 16384, elapsed time: 8.855107307434082
Train iteration done, pcode:61, data size: 16384, elapsed time: 9.234628677368164
Train iteration done, pcode:62, data size: 16384, elapsed time: 8.863816022872925
Train iteration done, pcode:63, data size: 16384, elapsed time: 8.851288080215454
Train iteration done, pcode:64, data size: 16384, elapsed time: 8.8388192653656
Train iteration done, pcode:65, data size: 16384, elapsed time: 8.847338676452637
Train iteration done, pcode:66, data size: 16384, elapsed time: 9.216303825378418
Train iteration done, pcode:67, data size: 16384, elapsed time: 8.843167066574097
Train iteration done, pcode:68, data size: 16384, elapsed time: 8.825133323669434
Train iteration done, pcode:69, data size: 16384, elapsed time: 8.84683346748352
Train iteration done, pcode:70, data size: 16384, elapsed time: 8.857605457305908
Train iteration done, pcode:71, data size: 16384, elapsed time: 8.833880424499512
Train iteration done, pcode:72, data size: 16384, elapsed time: 9.203247785568237
Train iteration done, pcode:73, data size: 16384, elapsed time: 8.853519201278687
Train iteration done, pcode:74, data size: 16384, elapsed time: 8.837898254394531
Train iteration done, pcode:75, data size: 16384, elapsed time: 8.782689332962036
Train iteration done, pcode:76, data size: 16384, elapsed time: 8.847922086715698
Train iteration done, pcode:77, data size: 16384, elapsed time: 8.834252119064331
Train iteration done, pcode:78, data size: 16384, elapsed time: 9.222638845443726
Train iteration done, pcode:79, data size: 16384, elapsed time: 8.844838619232178
Train iteration done, pcode:80, data size: 16384, elapsed time: 8.839475393295288
Train iteration done, pcode:81, data size: 16384, elapsed time: 8.784197807312012
Train iteration done, pcode:82, data size: 16384, elapsed time: 8.846830606460571
Train iteration done, pcode:83, data size: 16384, elapsed time: 8.85296082496643
Train iteration done, pcode:84, data size: 16384, elapsed time: 9.212727785110474
Train iteration done, pcode:85, data size: 16384, elapsed time: 8.86161184310913
Train iteration done, pcode:86, data size: 16384, elapsed time: 8.843772888183594
Train iteration done, pcode:87, data size: 16384, elapsed time: 8.835948944091797
Train iteration done, pcode:88, data size: 16384, elapsed time: 8.83479928970337
Train iteration done, pcode:89, data size: 16384, elapsed time: 9.138674259185791
Train iteration done, pcode:90, data size: 16384, elapsed time: 8.782703399658203
Train iteration done, pcode:91, data size: 16384, elapsed time: 8.80440640449524
Train iteration done, pcode:92, data size: 16384, elapsed time: 8.802345991134644
Train iteration done, pcode:93, data size: 16384, elapsed time: 8.794341087341309
Train iteration done, pcode:94, data size: 16384, elapsed time: 8.805546760559082
Train iteration done, pcode:95, data size: 16384, elapsed time: 9.140492677688599
Train iteration done, pcode:96, data size: 16384, elapsed time: 8.813307046890259
Train iteration done, pcode:97, data size: 16384, elapsed time: 8.813124656677246
Train iteration done, pcode:98, data size: 16384, elapsed time: 8.800434112548828
Train iteration done, pcode:99, data size: 16384, elapsed time: 8.80567979812622
Train iteration done, pcode:100, data size: 16384, elapsed time: 8.793200492858887
Train iteration done, pcode:101, data size: 16384, elapsed time: 9.155430555343628
Train iteration done, pcode:102, data size: 16384, elapsed time: 8.806919574737549
Train iteration done, pcode:103, data size: 16384, elapsed time: 8.803574085235596
Train iteration done, pcode:104, data size: 16384, elapsed time: 8.786990404129028
Train iteration done, pcode:105, data size: 16384, elapsed time: 8.795703887939453
Train iteration done, pcode:106, data size: 16384, elapsed time: 8.808521509170532
Train iteration done, pcode:107, data size: 16384, elapsed time: 9.162282943725586
Train iteration done, pcode:108, data size: 16384, elapsed time: 8.812729358673096
Train iteration done, pcode:109, data size: 16384, elapsed time: 8.828493356704712
Train iteration done, pcode:110, data size: 16384, elapsed time: 8.818438529968262
Train iteration done, pcode:111, data size: 16384, elapsed time: 8.80199646949768
Train iteration done, pcode:112, data size: 16384, elapsed time: 8.821784019470215
Train iteration done, pcode:113, data size: 16384, elapsed time: 9.206859350204468
Train iteration done, pcode:114, data size: 16384, elapsed time: 8.807936191558838
Train iteration done, pcode:115, data size: 16384, elapsed time: 8.8052659034729
Train iteration done, pcode:116, data size: 16384, elapsed time: 8.794702053070068
Train iteration done, pcode:117, data size: 16384, elapsed time: 8.822640895843506
Train iteration done, pcode:118, data size: 16384, elapsed time: 9.151111125946045
Train iteration done, pcode:119, data size: 16384, elapsed time: 8.79676866531372
Train iteration done, pcode:120, data size: 16384, elapsed time: 8.799188137054443
Train iteration done, pcode:121, data size: 16384, elapsed time: 8.794625759124756
Train iteration done, pcode:122, data size: 16384, elapsed time: 8.79227066040039
Train iteration done, pcode:123, data size: 16384, elapsed time: 8.75491976737976
Train iteration done, pcode:124, data size: 16384, elapsed time: 9.161938667297363
Train iteration done, pcode:125, data size: 16384, elapsed time: 8.791316747665405
Train iteration done, pcode:126, data size: 16384, elapsed time: 8.805580377578735
Train iteration done, pcode:127, data size: 16384, elapsed time: 8.809393405914307
Train iteration done, pcode:128, data size: 16384, elapsed time: 8.806255102157593
start to process mini-batch parallel.....................................
Minbatch, batch size: 128, elapsed: 0.0002770423889160156
Minbatch, batch size: 128, elapsed: 0.0002772808074951172
Minbatch, batch size: 128, elapsed: 0.00027489662170410156
Minbatch, batch size: 128, elapsed: 0.00027489662170410156
Minbatch, batch size: 128, elapsed: 0.00027489662170410156
Minbatch, batch size: 128, elapsed: 0.0002601146697998047
Minbatch, batch size: 128, elapsed: 0.0002570152282714844
Minbatch, batch size: 128, elapsed: 0.0002620220184326172
Minbatch, batch size: 128, elapsed: 0.00026607513427734375
Minbatch, batch size: 128, elapsed: 0.00025963783264160156
Minbatch, batch size: 128, elapsed: 0.00028014183044433594
Minbatch, batch size: 128, elapsed: 0.00028061866760253906
Minbatch, batch size: 128, elapsed: 0.00026869773864746094
Minbatch, batch size: 128, elapsed: 0.0002815723419189453
Minbatch, batch size: 128, elapsed: 0.00025343894958496094
Minbatch, batch size: 128, elapsed: 0.00026345252990722656
Minbatch, batch size: 128, elapsed: 0.0002651214599609375
Minbatch, batch size: 128, elapsed: 0.0002651214599609375
Minbatch, batch size: 128, elapsed: 0.000263214111328125
Minbatch, batch size: 128, elapsed: 0.0002579689025878906
Minbatch, batch size: 128, elapsed: 0.0002598762512207031
Minbatch, batch size: 128, elapsed: 0.00025773048400878906
Minbatch, batch size: 128, elapsed: 0.00026297569274902344
Minbatch, batch size: 128, elapsed: 0.00027751922607421875
Minbatch, batch size: 128, elapsed: 0.0002696514129638672
Minbatch, batch size: 128, elapsed: 0.0002646446228027344
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002636909484863281
Minbatch, batch size: 128, elapsed: 0.00025582313537597656
Minbatch, batch size: 128, elapsed: 0.0002582073211669922
Minbatch, batch size: 128, elapsed: 0.00025963783264160156
Minbatch, batch size: 128, elapsed: 0.00026154518127441406
Minbatch, batch size: 128, elapsed: 0.0002551078796386719
Minbatch, batch size: 128, elapsed: 0.00026106834411621094
Minbatch, batch size: 128, elapsed: 0.0002601146697998047
Minbatch, batch size: 128, elapsed: 0.0002601146697998047
Minbatch, batch size: 128, elapsed: 0.0002524852752685547
Minbatch, batch size: 128, elapsed: 0.000263214111328125
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002586841583251953
Minbatch, batch size: 128, elapsed: 0.0002560615539550781
Minbatch, batch size: 128, elapsed: 0.00026488304138183594
Minbatch, batch size: 128, elapsed: 0.00026416778564453125
Minbatch, batch size: 128, elapsed: 0.0002646446228027344
Minbatch, batch size: 128, elapsed: 0.0002543926239013672
Minbatch, batch size: 128, elapsed: 0.0002613067626953125
Minbatch, batch size: 128, elapsed: 0.0002758502960205078
Minbatch, batch size: 128, elapsed: 0.0002608299255371094
Minbatch, batch size: 128, elapsed: 0.0002529621124267578
Minbatch, batch size: 128, elapsed: 0.00025725364685058594
Minbatch, batch size: 128, elapsed: 0.00026726722717285156
Minbatch, batch size: 128, elapsed: 0.00026869773864746094
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002589225769042969
Minbatch, batch size: 128, elapsed: 0.00026679039001464844
Minbatch, batch size: 128, elapsed: 0.0002598762512207031
Minbatch, batch size: 128, elapsed: 0.0002741813659667969
Minbatch, batch size: 128, elapsed: 0.0002696514129638672
Minbatch, batch size: 128, elapsed: 0.00026607513427734375
Minbatch, batch size: 128, elapsed: 0.0002627372741699219
Minbatch, batch size: 128, elapsed: 0.00025463104248046875
Minbatch, batch size: 128, elapsed: 0.00027370452880859375
Minbatch, batch size: 128, elapsed: 0.00026726722717285156
Minbatch, batch size: 128, elapsed: 0.0002639293670654297
Minbatch, batch size: 128, elapsed: 0.0002605915069580078
Minbatch, batch size: 128, elapsed: 0.0002582073211669922
Minbatch, batch size: 128, elapsed: 0.0002570152282714844
Minbatch, batch size: 128, elapsed: 0.0002605915069580078
Minbatch, batch size: 128, elapsed: 0.00026798248291015625
Minbatch, batch size: 128, elapsed: 0.0002589225769042969
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002567768096923828
Minbatch, batch size: 128, elapsed: 0.0002532005310058594
Minbatch, batch size: 128, elapsed: 0.0002677440643310547
Minbatch, batch size: 128, elapsed: 0.0002703666687011719
Minbatch, batch size: 128, elapsed: 0.0002663135528564453
Minbatch, batch size: 128, elapsed: 0.0002541542053222656
Minbatch, batch size: 128, elapsed: 0.00026679039001464844
Minbatch, batch size: 128, elapsed: 0.0002543926239013672
Minbatch, batch size: 128, elapsed: 0.0002586841583251953
Minbatch, batch size: 128, elapsed: 0.00025773048400878906
Minbatch, batch size: 128, elapsed: 0.000263214111328125
Minbatch, batch size: 128, elapsed: 0.0002574920654296875
Minbatch, batch size: 128, elapsed: 0.0002727508544921875
Minbatch, batch size: 128, elapsed: 0.00025534629821777344
Minbatch, batch size: 128, elapsed: 0.00025773048400878906
Minbatch, batch size: 128, elapsed: 0.0002548694610595703
Minbatch, batch size: 128, elapsed: 0.0002689361572265625
Minbatch, batch size: 128, elapsed: 0.0002541542053222656
Minbatch, batch size: 128, elapsed: 0.0002639293670654297
Minbatch, batch size: 128, elapsed: 0.0002701282501220703
Minbatch, batch size: 128, elapsed: 0.0002601146697998047
Minbatch, batch size: 128, elapsed: 0.0002567768096923828
Minbatch, batch size: 128, elapsed: 0.00025725364685058594
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.00026535987854003906
Minbatch, batch size: 128, elapsed: 0.0002696514129638672
Minbatch, batch size: 128, elapsed: 0.0002598762512207031
Minbatch, batch size: 128, elapsed: 0.0002589225769042969
Minbatch, batch size: 128, elapsed: 0.00027489662170410156
Minbatch, batch size: 128, elapsed: 0.0002613067626953125
Minbatch, batch size: 128, elapsed: 0.00025844573974609375
Minbatch, batch size: 128, elapsed: 0.0002586841583251953
Minbatch, batch size: 128, elapsed: 0.0002598762512207031
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002665519714355469
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.00026106834411621094
Minbatch, batch size: 128, elapsed: 0.0002715587615966797
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.0002684593200683594
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.00025343894958496094
Minbatch, batch size: 128, elapsed: 0.0002834796905517578
Minbatch, batch size: 128, elapsed: 0.0002605915069580078
Minbatch, batch size: 128, elapsed: 0.00027751922607421875
Minbatch, batch size: 128, elapsed: 0.0002532005310058594
Minbatch, batch size: 128, elapsed: 0.0002617835998535156
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.00026345252990722656
Minbatch, batch size: 128, elapsed: 0.00025343894958496094
Minbatch, batch size: 128, elapsed: 0.00026679039001464844
Minbatch, batch size: 128, elapsed: 0.0002586841583251953
Minbatch, batch size: 128, elapsed: 0.0002675056457519531
Minbatch, batch size: 128, elapsed: 0.00025582313537597656
Minbatch, batch size: 128, elapsed: 0.0002684593200683594
Minbatch, batch size: 128, elapsed: 0.0002732276916503906
Minbatch, batch size: 128, elapsed: 0.00025916099548339844
Minbatch, batch size: 128, elapsed: 0.0002760887145996094
Minbatch, batch size: 128, elapsed: 0.0002601146697998047
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.00025773048400878906
Minbatch, batch size: 128, elapsed: 0.0002529621124267578
Minbatch, batch size: 128, elapsed: 0.0002579689025878906
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002663135528564453
Minbatch, batch size: 128, elapsed: 0.0002529621124267578
Minbatch, batch size: 128, elapsed: 0.0002694129943847656
Minbatch, batch size: 128, elapsed: 0.00025582313537597656
Minbatch, batch size: 128, elapsed: 0.0002758502960205078
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.00026106834411621094
Minbatch, batch size: 128, elapsed: 0.00025391578674316406
Minbatch, batch size: 128, elapsed: 0.0002617835998535156
Minbatch, batch size: 128, elapsed: 0.0002713203430175781
Minbatch, batch size: 128, elapsed: 0.0002598762512207031
Minbatch, batch size: 128, elapsed: 0.0002791881561279297
Minbatch, batch size: 128, elapsed: 0.0002598762512207031
Minbatch, batch size: 128, elapsed: 0.00025844573974609375
Minbatch, batch size: 128, elapsed: 0.00026106834411621094
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.0002613067626953125
Minbatch, batch size: 128, elapsed: 0.0002624988555908203
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.00026607513427734375
Minbatch, batch size: 128, elapsed: 0.0002548694610595703
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.0002655982971191406
Minbatch, batch size: 128, elapsed: 0.00026702880859375
Minbatch, batch size: 128, elapsed: 0.00025343894958496094
Minbatch, batch size: 128, elapsed: 0.00026869773864746094
Minbatch, batch size: 128, elapsed: 0.0002579689025878906
Minbatch, batch size: 128, elapsed: 0.0002639293670654297
Minbatch, batch size: 128, elapsed: 0.00025343894958496094
Minbatch, batch size: 128, elapsed: 0.0002644062042236328
Minbatch, batch size: 128, elapsed: 0.0002727508544921875
Minbatch, batch size: 128, elapsed: 0.00026106834411621094
Minbatch, batch size: 128, elapsed: 0.00027632713317871094
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.0002579689025878906
Minbatch, batch size: 128, elapsed: 0.00025916099548339844
Minbatch, batch size: 128, elapsed: 0.0002620220184326172
Minbatch, batch size: 128, elapsed: 0.0002570152282714844
Minbatch, batch size: 128, elapsed: 0.00027060508728027344
Minbatch, batch size: 128, elapsed: 0.0002703666687011719
Minbatch, batch size: 128, elapsed: 0.00025463104248046875
Minbatch, batch size: 128, elapsed: 0.0002677440643310547
Minbatch, batch size: 128, elapsed: 0.0002560615539550781
Minbatch, batch size: 128, elapsed: 0.0002703666687011719
Minbatch, batch size: 128, elapsed: 0.00025343894958496094
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.00026297569274902344
Minbatch, batch size: 128, elapsed: 0.00026035308837890625
Minbatch, batch size: 128, elapsed: 0.00025391578674316406
Minbatch, batch size: 128, elapsed: 0.00027823448181152344
Minbatch, batch size: 128, elapsed: 0.0002582073211669922
Minbatch, batch size: 128, elapsed: 0.0002892017364501953
Minbatch, batch size: 128, elapsed: 0.0002548694610595703
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.00026726722717285156
Minbatch, batch size: 128, elapsed: 0.00026917457580566406
Minbatch, batch size: 128, elapsed: 0.0002713203430175781
Minbatch, batch size: 128, elapsed: 0.00026154518127441406
Minbatch, batch size: 128, elapsed: 0.00026154518127441406
Minbatch, batch size: 128, elapsed: 0.00025844573974609375
Minbatch, batch size: 128, elapsed: 0.0002627372741699219
Minbatch, batch size: 128, elapsed: 0.0002665519714355469
Minbatch, batch size: 128, elapsed: 0.0002560615539550781
Minbatch, batch size: 128, elapsed: 0.00025916099548339844
Minbatch, batch size: 128, elapsed: 0.0002589225769042969
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.0002567768096923828
Minbatch, batch size: 128, elapsed: 0.00026535987854003906
Minbatch, batch size: 128, elapsed: 0.00025463104248046875
Minbatch, batch size: 128, elapsed: 0.00026869773864746094
Minbatch, batch size: 128, elapsed: 0.0002624988555908203
Minbatch, batch size: 128, elapsed: 0.0002636909484863281
Minbatch, batch size: 128, elapsed: 0.00026226043701171875
Minbatch, batch size: 128, elapsed: 0.0002703666687011719
Minbatch, batch size: 128, elapsed: 0.00026297569274902344
Minbatch, batch size: 128, elapsed: 0.0002605915069580078
Minbatch, batch size: 128, elapsed: 0.0002636909484863281
Minbatch, batch size: 128, elapsed: 0.0002589225769042969
Minbatch, batch size: 128, elapsed: 0.0002567768096923828
Minbatch, batch size: 128, elapsed: 0.0002613067626953125
Minbatch, batch size: 128, elapsed: 0.0002560615539550781
Minbatch, batch size: 128, elapsed: 0.0002582073211669922
Minbatch, batch size: 128, elapsed: 0.00025534629821777344
Minbatch, batch size: 128, elapsed: 0.00026106834411621094
Minbatch, batch size: 128, elapsed: 0.00027561187744140625
Minbatch, batch size: 128, elapsed: 0.00026154518127441406
Minbatch, batch size: 128, elapsed: 0.00026035308837890625
Minbatch, batch size: 128, elapsed: 0.0002605915069580078
Minbatch, batch size: 128, elapsed: 0.0002658367156982422
Minbatch, batch size: 128, elapsed: 0.00025653839111328125
Minbatch, batch size: 128, elapsed: 0.0002548694610595703
Minbatch, batch size: 128, elapsed: 0.0002639293670654297
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002574920654296875
Minbatch, batch size: 128, elapsed: 0.0002636909484863281
Minbatch, batch size: 128, elapsed: 0.00026035308837890625
Minbatch, batch size: 128, elapsed: 0.0002582073211669922
Minbatch, batch size: 128, elapsed: 0.00026297569274902344
Minbatch, batch size: 128, elapsed: 0.00025725364685058594
Minbatch, batch size: 128, elapsed: 0.00026035308837890625
Minbatch, batch size: 128, elapsed: 0.00026154518127441406
Minbatch, batch size: 128, elapsed: 0.00026154518127441406
Minbatch, batch size: 128, elapsed: 0.0002536773681640625
Minbatch, batch size: 128, elapsed: 0.0002739429473876953
Minbatch, batch size: 128, elapsed: 0.0002532005310058594
Minbatch, batch size: 128, elapsed: 0.00026988983154296875
Minbatch, batch size: 128, elapsed: 0.0002567768096923828
Minbatch, batch size: 128, elapsed: 0.0002675056457519531
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.0002582073211669922
Minbatch, batch size: 128, elapsed: 0.00025844573974609375
Minbatch, batch size: 128, elapsed: 0.00026679039001464844
Minbatch, batch size: 128, elapsed: 0.00025463104248046875
Minbatch, batch size: 128, elapsed: 0.0002677440643310547
Minbatch, batch size: 128, elapsed: 0.00026154518127441406
Minbatch, batch size: 128, elapsed: 0.0002627372741699219
Minbatch, batch size: 128, elapsed: 0.0002636909484863281
Minbatch, batch size: 128, elapsed: 0.0002655982971191406
Minbatch, batch size: 128, elapsed: 0.00026798248291015625
Minbatch, batch size: 128, elapsed: 0.0002586841583251953
Minbatch, batch size: 128, elapsed: 0.0002570152282714844
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002605915069580078
Minbatch, batch size: 128, elapsed: 0.0002551078796386719
Minbatch, batch size: 128, elapsed: 0.000255584716796875
Minbatch, batch size: 128, elapsed: 0.0002543926239013672
Minbatch, batch size: 128, elapsed: 0.00026345252990722656
Minbatch, batch size: 128, elapsed: 0.0002620220184326172
Minbatch, batch size: 128, elapsed: 0.0002574920654296875
Minbatch, batch size: 128, elapsed: 0.0002791881561279297
Minbatch, batch size: 128, elapsed: 0.0002636909484863281
Minbatch, batch size: 128, elapsed: 0.000263214111328125
Minbatch, batch size: 128, elapsed: 0.0002665519714355469
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.0002601146697998047
Minbatch, batch size: 128, elapsed: 0.0002593994140625
Minbatch, batch size: 128, elapsed: 0.0002586841583251953
Minbatch, batch size: 128, elapsed: 0.00025844573974609375
Minbatch, batch size: 128, elapsed: 0.00026607513427734375
Minbatch, batch size: 128, elapsed: 0.0002579689025878906
Minbatch, batch size: 128, elapsed: 0.00026535987854003906
Minbatch, batch size: 128, elapsed: 0.00025391578674316406
Minbatch, batch size: 128, elapsed: 0.0002684593200683594
Minbatch, batch size: 128, elapsed: 0.0002732276916503906
Minbatch, batch size: 128, elapsed: 0.0002586841583251953
Minbatch, batch size: 128, elapsed: 0.00025844573974609375
Minbatch, batch size: 128, elapsed: 0.0002620220184326172
Minbatch, batch size: 128, elapsed: 0.000263214111328125
Minbatch, batch size: 128, elapsed: 0.00026416778564453125
Minbatch, batch size: 128, elapsed: 0.0002548694610595703
Minbatch, batch size: 128, elapsed: 0.00026416778564453125
Minbatch, batch size: 128, elapsed: 0.0002560615539550781
Minbatch, batch size: 128, elapsed: 0.00026726722717285156
Minbatch, batch size: 128, elapsed: 0.0002720355987548828
Minbatch, batch size: 128, elapsed: 0.0002620220184326172
Minbatch, batch size: 128, elapsed: 0.00025725364685058594
Minbatch, batch size: 128, elapsed: 0.00025963783264160156
Minbatch, batch size: 128, elapsed: 0.00025916099548339844
Minbatch, batch size: 128, elapsed: 0.00026988983154296875
Minbatch, batch size: 128, elapsed: 0.00025534629821777344
Minbatch, batch size: 128, elapsed: 0.00026297569274902344
Minbatch, batch size: 128, elapsed: 0.0002605915069580078
Minbatch, batch size: 128, elapsed: 0.00026106834411621094
Minbatch, batch size: 128, elapsed: 0.0002548694610595703
Minbatch, batch size: 128, elapsed: 0.00026297569274902344
Minbatch, batch size: 128, elapsed: 0.0002608299255371094
Minbatch, batch size: 128, elapsed: 0.0002608299255371094
Minbatch, batch size: 128, elapsed: 0.0002562999725341797
Minbatch, batch size: 128, elapsed: 0.0002665519714355469
Minbatch, batch size: 128, elapsed: 0.00025773048400878906
Minbatch, batch size: 128, elapsed: 0.00026488304138183594
Minbatch, batch size: 128, elapsed: 0.00025534629821777344
Minbatch, batch size: 128, elapsed: 0.0002620220184326172
Minbatch, batch size: 128, elapsed: 0.0002644062042236328
Minbatch, batch size: 128, elapsed: 0.00026297569274902344
Minbatch, batch size: 128, elapsed: 0.0002741813659667969
Minbatch, batch size: 128, elapsed: 0.0002658367156982422
Minbatch, batch size: 128, elapsed: 0.0002589225769042969
Minbatch, batch size: 128, elapsed: 0.000263214111328125
